12777,boringPumpkin,330.643,yellow
60117,sadBanana,494.664,green
42955,happyWatemelon,387.857,orange
16982,boringPumpkin,237.85,white
181588,lonelyApple,271.91,red
165254,superMango,387.692,yellow
131238,lonelyTangerine,488.678,orange
186300,coolApple,230.399,orange
188036,sadApple,498.482,green
66690,amazingPumpkin,365.772,orange
115093,sadApple,374.617,yellow
95150,coolPumpkin,205.371,pink
163683,lonelyWatemelon,136.713,blue
162532,happyAvocado,149.006,pink
194066,coolTangerine,435.519,orange
182682,happyMango,435.041,black
36842,lonelyApple,304.094,green
110890,superTangerine,451.449,white
155184,coolPumpkin,380.364,green
121511,coolBanana,309.66,green
133949,coolMango,212.283,black
110387,amazingAvocado,161.726,purple
58338,happyPumpkin,194.86,yellow
21463,coolWatemelon,319.031,orange
4078,coolWatemelon,373.97,purple
57834,boringWatemelon,427.989,white
114838,happyBanana,487.002,green
196691,happyTangerine,489.048,pink
37361,boringWatemelon,351.404,red
31331,sadApple,418.604,orange
68371,superApple,278.571,black
192963,happyWatemelon,465.699,orange
131106,sadTangerine,163.663,red
169944,sadTangerine,499.631,pink
180763,boringAvocado,138.733,orange
187921,boringPumpkin,355.258,purple
43555,happyApple,122.656,red
94025,happyApple,282.001,black
27370,happyWatemelon,444.55,purple
137994,sadBanana,434.878,pink
118831,coolAvocado,181.168,black
149047,superTangerine,300.75,white
30345,happyApple,332.919,yellow
48335,sadBanana,250.541,purple
117466,boringTangerine,311.556,yellow
17927,boringAvocado,474.684,purple
132438,superBanana,489.377,orange
190073,superTangerine,462.913,green
141103,sadApple,319.036,yellow
134757,sadAvocado,447.898,blue
83041,boringBanana,248.476,blue
179398,happyWatemelon,117.524,yellow
116442,coolPumpkin,335.231,white
2450,superBanana,207.132,purple
66474,superTangerine,455.102,green
130541,lonelyPumpkin,226.774,purple
17507,amazingAvocado,490.76,purple
111994,sadAvocado,332.711,black
190440,coolPumpkin,464.77,green
179759,superPumpkin,478.552,white
172283,happyBanana,327.491,blue
52466,superApple,212.259,green
68432,boringWatemelon,358.68,red
104893,coolAvocado,212.048,pink
24811,amazingMango,259.683,black
24110,superBanana,395.085,red
178269,boringMango,437.082,yellow
50550,lonelyMango,263.942,pink
4058,happyBanana,107.1,white
169950,amazingWatemelon,341.387,purple
60442,coolWatemelon,337.561,orange
198834,happyApple,435.145,pink
149043,sadMango,338.431,white
82309,lonelyApple,132.21,purple
10739,sadPumpkin,319.106,green
176610,boringAvocado,299.271,red
27130,lonelyPumpkin,304.182,yellow
20953,boringPumpkin,484.432,pink
10307,lonelyPumpkin,362.267,orange
101542,amazingMango,481.412,white
154903,sadWatemelon,357.347,white
156104,amazingTangerine,355.251,white
198754,boringPumpkin,458.698,orange
37198,superTangerine,243.63,purple
48685,sadWatemelon,329.875,red
185259,amazingBanana,205.647,black
57014,superPumpkin,117.451,orange
148774,superMango,193.764,purple
117163,lonelyPumpkin,333.772,orange
149595,happyMango,362.572,white
164553,superAvocado,160.127,black
56003,lonelyAvocado,240.542,blue
105473,coolApple,446.483,pink
95621,boringMango,274.76,red
95548,coolPumpkin,455.376,yellow
61610,lonelyAvocado,482.808,blue
135747,lonelyAvocado,113.747,black
70058,superBanana,441.387,orange
8391,coolMango,446.711,black
108751,sadAvocado,182.454,white
95446,amazingWatemelon,160.605,red
173104,boringPumpkin,464.227,white
28548,amazingBanana,433.035,white
159438,boringAvocado,454.554,orange
36358,sadTangerine,409.389,orange
45590,sadWatemelon,409.064,yellow
6041,coolMango,321.663,orange
5673,happyAvocado,439.352,green
94502,lonelyPumpkin,352.73,yellow
60850,amazingMango,259.138,white
105801,sadAvocado,408.745,white
83812,sadAvocado,446.303,pink
137234,sadAvocado,315.662,white
75698,boringApple,338.101,blue
138171,amazingBanana,418.978,green
165396,superMango,109.084,black
74944,amazingWatemelon,420.206,yellow
13853,happyMango,430.53,red
120391,lonelyApple,471.768,purple
144174,sadPumpkin,303.844,purple
63558,coolTangerine,419.42,black
172603,happyTangerine,490.276,black
92173,lonelyMango,409.566,blue
57647,coolApple,380.078,yellow
197203,coolBanana,300.507,blue
45038,coolPumpkin,131.064,pink
89687,coolAvocado,372.511,orange
20136,superWatemelon,318.13,pink
156952,superWatemelon,408.343,white
143764,lonelyWatemelon,449.548,blue
41653,coolWatemelon,201.053,orange
192801,sadMango,466.292,pink
97712,sadAvocado,449.27,white
49221,coolMango,313.719,red
145136,coolAvocado,372.021,red
192559,boringPumpkin,154.905,yellow
77400,amazingMango,415.67,pink
102822,happyPumpkin,151.147,pink
140483,amazingTangerine,433.569,green
141412,amazingMango,493.05,black
182173,lonelyApple,252.913,pink
161399,amazingApple,462.752,orange
197293,coolBanana,493.302,red
32308,coolApple,308.605,black
189393,boringPumpkin,301.304,red
102666,amazingApple,229.189,purple
132230,superTangerine,489.17,pink
24500,lonelyPumpkin,361.22,red
141909,superBanana,428.958,green
188519,lonelyWatemelon,272.469,green
70576,lonelyApple,455.381,red
147376,coolApple,310.346,pink
2326,coolBanana,137.029,white
7386,sadWatemelon,486.466,orange
131504,superPumpkin,419.928,pink
196672,boringAvocado,426.691,pink
182233,sadBanana,388.489,pink
60886,coolBanana,444.002,green
196980,coolBanana,374.434,yellow
130431,superTangerine,374.459,red
7441,sadTangerine,188.58,pink
79170,lonelyAvocado,431.493,red
35667,superTangerine,234.162,white
184527,boringBanana,429.229,orange
133951,amazingAvocado,250.29,green
93762,happyApple,455.928,pink
75359,sadWatemelon,301.297,red
166309,coolAvocado,322.752,pink
76200,coolApple,300.354,black
152305,superBanana,450.645,black
169136,boringWatemelon,334.773,pink
156893,sadBanana,345.539,yellow
134244,happyApple,164.122,pink
52719,happyBanana,319.27,black
4927,lonelyAvocado,441.709,yellow
12399,amazingApple,288.814,red
15213,sadApple,390.321,pink
146959,amazingBanana,393.218,black
145583,amazingMango,411.709,orange
107351,coolTangerine,242.793,white
47041,happyApple,495.045,purple
19594,happyPumpkin,376.995,green
164874,coolApple,173.196,pink
34595,superApple,223.543,yellow
168282,happyTangerine,473.182,pink
155693,boringTangerine,289.606,white
46081,lonelyPumpkin,277.519,pink
94341,happyBanana,470.584,blue
43531,boringTangerine,306.411,black
59356,sadPumpkin,411.385,green
137726,coolWatemelon,313.703,white
18571,lonelyMango,421.744,orange
178946,amazingPumpkin,407.603,pink
683,sadMango,324.165,red
1485,sadPumpkin,374.235,black
124977,superBanana,499.23,pink
4579,superWatemelon,447.619,yellow
113971,coolApple,491.774,purple
155729,sadTangerine,303.797,blue
104193,happyMango,313.538,pink
180513,sadApple,475.877,yellow
143666,happyAvocado,461.494,blue
184070,coolPumpkin,264.661,red
186997,happyMango,432.455,pink
82993,sadPumpkin,317.184,white
25477,superTangerine,305.67,yellow
185326,superTangerine,413.611,blue
26571,coolApple,375,purple
102683,boringMango,102.311,red
162889,sadTangerine,440.283,red
137303,superMango,413.901,black
196496,sadApple,326.412,pink
65106,boringTangerine,485.997,orange
38389,lonelyTangerine,452.998,red
59455,boringBanana,359,yellow
157570,lonelyAvocado,365.679,blue
106165,amazingPumpkin,430.658,white
25288,sadPumpkin,152.269,black
181519,amazingTangerine,483.092,blue
102708,sadBanana,460.877,black
42469,coolPumpkin,462.107,black
38536,sadPumpkin,397.186,blue
98254,sadTangerine,250.502,orange
146197,boringPumpkin,319.919,purple
126662,lonelyWatemelon,189.766,red
165099,happyWatemelon,388.414,green
95412,amazingAvocado,489.277,blue
177485,sadTangerine,452.238,yellow
92252,boringTangerine,212.005,pink
48620,amazingBanana,119.531,red
138666,coolWatemelon,415.815,blue
93119,amazingWatemelon,314.258,black
170647,amazingAvocado,452.637,green
91352,superMango,419.806,purple
78643,happyAvocado,378.586,green
61540,sadWatemelon,104.34,white
115704,boringBanana,433.5,green
146384,sadAvocado,378.143,black
22536,amazingBanana,471.573,orange
124571,coolPumpkin,262.502,pink
16295,sadWatemelon,250.803,white
143842,superBanana,317.722,pink
68724,boringBanana,469.151,purple
108214,amazingWatemelon,435.589,purple
72996,coolPumpkin,385.311,orange
93344,happyTangerine,433.062,white
105853,amazingAvocado,314.848,pink
99581,amazingWatemelon,492.833,blue
88626,happyMango,212.556,yellow
48034,sadMango,324.789,orange
175001,amazingApple,354.735,blue
82987,superTangerine,356.894,red
29812,happyTangerine,495.389,orange
60360,lonelyApple,321.236,black
52084,coolPumpkin,455.47,green
175273,sadTangerine,484.412,pink
37987,amazingMango,415.458,blue
132833,coolWatemelon,442.333,purple
196741,lonelyBanana,338.38,red
114706,superMango,104.486,pink
160148,coolApple,305.223,orange
24891,lonelyWatemelon,331.411,blue
3906,lonelyPumpkin,396.213,blue
134440,sadApple,393.474,orange
54114,sadWatemelon,367.792,orange
52300,superApple,376.119,black
95103,lonelyBanana,249.346,red
185509,superWatemelon,293.307,purple
23191,superTangerine,261.638,black
6475,superPumpkin,429.257,green
129199,boringWatemelon,286.761,pink
141788,boringTangerine,288.256,blue
180004,happyApple,486.727,red
102587,superWatemelon,404.663,orange
105174,amazingMango,112.113,blue
60603,sadBanana,482.564,yellow
13341,lonelyWatemelon,423.209,yellow
27050,lonelyAvocado,117.206,red
150854,superApple,464.505,orange
25494,boringApple,479.963,black
105523,lonelyApple,101.82,pink
107359,amazingWatemelon,277.053,orange
104196,coolAvocado,417.278,white
17663,boringAvocado,432.454,white
71690,amazingWatemelon,467.736,yellow
91344,sadTangerine,366.411,black
4242,amazingPumpkin,429.914,yellow
197228,sadApple,473.477,white
106276,superTangerine,399.159,white
187230,boringTangerine,440.612,red
170675,boringPumpkin,481.676,purple
19222,amazingPumpkin,340.759,red
171033,happyPumpkin,415.911,orange
91337,coolWatemelon,449.174,black
4014,sadTangerine,494.652,red
127817,amazingMango,435.221,orange
148569,happyBanana,369.392,purple
172473,happyTangerine,202.997,pink
96473,amazingPumpkin,427.466,blue
95496,happyWatemelon,475.128,blue
172117,superBanana,446.92,yellow
17580,superAvocado,157.603,black
60264,boringWatemelon,369.855,blue
124001,lonelyAvocado,384.393,yellow
103740,lonelyAvocado,404.574,purple
29009,superWatemelon,280.739,yellow
36856,amazingBanana,307.565,pink
11090,happyWatemelon,332.609,blue
33460,coolAvocado,132.582,orange
104609,boringBanana,234.526,yellow
77269,lonelyPumpkin,382.302,red
35047,lonelyPumpkin,413.282,white
31245,sadWatemelon,472.056,red
81768,lonelyTangerine,239.693,yellow
161338,amazingAvocado,454.625,red
98992,boringMango,339.123,blue
100326,lonelyApple,134.372,red
113461,superMango,314.928,red
33848,lonelyMango,427.122,white
44742,amazingTangerine,357.254,white
113313,amazingMango,298.317,white
147302,boringMango,336.66,purple
59340,happyApple,331.863,yellow
5806,happyMango,486.249,red
188096,happyPumpkin,471.416,purple
32932,boringMango,354.903,orange
59665,lonelyAvocado,424.865,red
30126,amazingBanana,300.979,white
158004,amazingApple,473.646,yellow
34841,lonelyApple,153.271,pink
82780,coolMango,401.668,white
138064,sadBanana,127.843,black
188862,lonelyWatemelon,427.25,red
73020,happyWatemelon,280.087,red
192443,happyApple,407.395,green
81693,happyBanana,457.185,white
41714,sadMango,483.829,yellow
2517,boringPumpkin,422.102,purple
5340,boringPumpkin,487.398,white
159427,amazingWatemelon,430.803,green
25806,happyBanana,295.085,blue
2717,happyApple,432.068,white
145370,boringBanana,107.158,orange
23520,lonelyWatemelon,487.595,red
117585,coolApple,301.956,white
104417,superPumpkin,430.534,blue
108506,happyWatemelon,360.904,white
62997,happyAvocado,463.759,white
181712,boringBanana,462.811,black
161929,happyBanana,497.794,yellow
49029,superBanana,446.96,orange
54571,sadPumpkin,212.914,white
143124,superMango,363.017,red
20471,superMango,243.663,red
24837,amazingApple,357.05,purple
121714,coolBanana,462.276,red
53182,sadMango,392.846,pink
53278,lonelyAvocado,186.121,purple
73626,superBanana,407.676,white
122447,boringApple,454.092,blue
9682,superBanana,310.059,yellow
107370,lonelyMango,308.377,black
28984,boringApple,132.362,green
99614,superTangerine,449.169,pink
133052,coolMango,353.505,pink
178273,superMango,146.741,purple
4759,lonelyApple,391.958,green
62188,happyBanana,387.652,red
93999,coolPumpkin,314.514,red
164631,superPumpkin,481.851,black
124634,lonelyWatemelon,409.822,red
11499,boringPumpkin,494.472,white
30264,sadTangerine,321.258,red
170396,boringPumpkin,444.412,yellow
156440,lonelyPumpkin,236.922,yellow
136322,coolTangerine,410.478,red
89098,happyPumpkin,153.917,green
145091,happyApple,472.201,yellow
122900,happyTangerine,210.153,yellow
144089,lonelyWatemelon,478.576,blue
72962,coolTangerine,277.047,red
96785,boringBanana,457.517,purple
149549,coolWatemelon,358.469,pink
129072,superBanana,257.804,red
185744,superApple,326.461,white
175875,amazingApple,152.636,white
151969,happyWatemelon,430.933,red
123524,boringMango,164.242,pink
70382,amazingWatemelon,407.367,purple
98314,amazingTangerine,339.803,red
164272,lonelyBanana,415.313,orange
94553,sadPumpkin,256.473,blue
160577,happyApple,355.575,purple
61040,happyWatemelon,480.335,white
15044,superMango,156.824,green
173433,superBanana,347.123,black
191636,lonelyBanana,155.661,green
190536,lonelyWatemelon,381.567,blue
181705,coolApple,452.315,blue
138924,sadAvocado,207.161,orange
145501,coolPumpkin,475.046,green
91246,lonelyTangerine,432.185,purple
5840,lonelyApple,273.316,white
117482,sadTangerine,335.973,black
80087,lonelyMango,357.424,red
78919,sadAvocado,196.239,white
52904,superWatemelon,401.24,green
198733,coolBanana,377.724,pink
47214,superWatemelon,396.072,red
167300,sadApple,352.64,purple
197262,superWatemelon,331.809,pink
194237,happyApple,438.378,blue
175450,sadTangerine,492.381,orange
153282,happyBanana,410.484,black
106957,sadTangerine,351.762,orange
9670,superPumpkin,308.717,yellow
128435,lonelyMango,124.226,orange
4025,amazingMango,337.809,pink
89375,boringPumpkin,469.31,pink
43957,boringTangerine,429.933,orange
168597,superBanana,404.132,yellow
173384,coolMango,438.608,blue
108831,coolPumpkin,453.071,green
123067,amazingAvocado,238.74,red
189135,amazingApple,392.748,green
117722,sadApple,487.052,purple
66656,superPumpkin,430.277,green
106279,sadApple,328.143,white
178709,amazingPumpkin,135.293,red
191360,amazingWatemelon,278.995,white
97896,happyWatemelon,401.269,green
19212,boringWatemelon,442.928,green
51096,superPumpkin,157.61,red
24745,sadPumpkin,316.597,white
80369,happyAvocado,133.674,pink
31439,happyWatemelon,339.954,orange
198858,sadTangerine,127.731,white
167517,boringPumpkin,448.588,white
50685,happyApple,497.74,green
96749,sadPumpkin,419.277,red
188029,coolTangerine,383.031,white
171611,sadPumpkin,419.128,green
184612,superMango,349.241,red
153827,coolPumpkin,462.707,white
101016,happyBanana,266.01,orange
120791,coolApple,359.066,red
183187,amazingBanana,463.937,green
20470,sadBanana,167.117,blue
48320,sadBanana,329.544,purple
171404,superWatemelon,257.378,white
4097,sadBanana,374.774,blue
38439,lonelyTangerine,233.893,blue
12558,coolBanana,138.545,blue
91434,sadBanana,452.149,green
157259,amazingPumpkin,105.009,purple
16061,amazingWatemelon,252.623,red
37069,superTangerine,191.418,red
42087,coolTangerine,462.508,red
129984,happyApple,187.801,red
922,coolAvocado,316.348,pink
136794,amazingApple,396.827,pink
51623,boringBanana,170.148,yellow
179581,coolAvocado,355.383,green
80298,sadBanana,140.219,pink
40221,coolBanana,393.358,black
180392,sadAvocado,435.96,yellow
151954,happyMango,338.931,purple
8925,boringAvocado,284.975,yellow
69952,boringBanana,413.733,purple
125760,lonelyApple,453.173,red
75878,sadWatemelon,244.546,pink
133407,amazingTangerine,392.008,green
136135,lonelyMango,328.965,orange
92696,amazingTangerine,414.08,red
175808,boringBanana,181.213,red
107798,amazingApple,325.622,red
170239,amazingPumpkin,341.508,white
195346,lonelyPumpkin,293.638,blue
155648,sadApple,110.712,orange
144903,coolWatemelon,251.13,blue
149889,happyApple,106.718,red
136228,sadApple,460.82,purple
30348,boringWatemelon,498.705,blue
106751,coolApple,334.165,blue
90296,sadMango,404.273,yellow
164652,coolBanana,404.778,red
30120,amazingPumpkin,349.227,purple
74290,superMango,493.48,white
86278,superAvocado,441.169,black
170326,boringTangerine,347.247,orange
42456,boringWatemelon,388.388,orange
70311,amazingApple,473.543,pink
181100,happyMango,303.189,purple
175322,amazingAvocado,400.39,blue
2040,lonelyApple,245.808,white
8764,lonelyPumpkin,124.707,black
25966,coolTangerine,289.757,yellow
160956,lonelyMango,309.923,yellow
165910,amazingBanana,343.707,green
73275,lonelyApple,496.82,green
167555,sadWatemelon,423.233,red
195766,coolApple,117.473,black
11403,coolTangerine,240.106,purple
116272,amazingBanana,421.682,white
5586,amazingMango,490.716,yellow
103563,coolWatemelon,382.625,black
92695,superWatemelon,454.196,red
78598,sadApple,495.752,pink
71105,boringTangerine,373.016,pink
168683,amazingPumpkin,308.727,blue
5212,superAvocado,327.886,purple
84076,sadPumpkin,401.409,blue
55737,happyApple,340.387,yellow
69126,amazingMango,394.039,red
141017,lonelyAvocado,472.962,red
163810,sadTangerine,400.404,orange
84956,lonelyApple,280.222,blue
43910,superApple,349.786,red
91554,boringTangerine,336.282,pink
187806,sadAvocado,322.503,blue
85583,sadWatemelon,194.531,blue
113904,amazingPumpkin,202.778,yellow
144573,happyPumpkin,446.3,red
113469,superMango,397.161,pink
66151,lonelyApple,122.984,pink
73812,coolBanana,167.568,purple
92454,amazingPumpkin,474.067,red
111579,superPumpkin,340.532,red
166335,superApple,354.373,yellow
39790,superMango,440.593,black
961,amazingApple,443.842,orange
37208,happyBanana,394.202,blue
93208,superMango,152.402,white
7543,coolApple,309.189,black
111909,coolBanana,465.012,blue
139431,lonelyAvocado,111.778,white
131740,lonelyMango,417.821,red
60629,happyBanana,440.518,orange
28830,amazingTangerine,201.823,white
42968,lonelyTangerine,317.412,pink
47023,amazingTangerine,424.973,red
112795,amazingMango,100.162,white
110502,sadTangerine,324.842,pink
41139,happyPumpkin,100.951,green
175897,boringTangerine,335.646,orange
132108,amazingApple,368.256,white
100971,sadWatemelon,492.679,black
168731,happyBanana,357.796,blue
127307,lonelyWatemelon,340.223,orange
60530,superApple,447.677,yellow
185823,boringApple,400.776,purple
8548,boringAvocado,318.414,yellow
146632,boringMango,383.948,pink
56821,sadApple,428.048,green
61372,superMango,199.558,orange
41792,boringBanana,245.313,pink
44098,coolBanana,434.011,purple
49922,boringBanana,308.439,white
69909,boringWatemelon,334.133,yellow
16645,amazingWatemelon,330.61,purple
39635,amazingTangerine,355.207,green
18716,coolMango,318.998,red
163828,coolMango,325.233,purple
40930,happyTangerine,364.012,black
41265,sadMango,323.752,black
105843,coolApple,387.063,orange
57326,coolPumpkin,374.37,yellow
198593,coolTangerine,364.431,yellow
143843,coolBanana,349.03,yellow
143239,coolAvocado,458.39,black
185395,happyAvocado,385.27,white
192306,lonelyApple,312.574,green
41086,happyPumpkin,447.446,white
98797,sadWatemelon,479.967,purple
112790,happyBanana,309.729,red
3518,sadApple,249.656,black
119234,happyPumpkin,333.216,yellow
126397,coolApple,398.834,black
34457,happyApple,232.427,pink
192789,happyMango,445.924,yellow
159368,happyBanana,364.75,blue
168887,sadBanana,446.738,black
3260,amazingMango,408.202,orange
157593,coolBanana,425.41,blue
118605,superBanana,465.453,red
184430,sadAvocado,293.216,white
118718,superMango,418.315,yellow
89735,lonelyPumpkin,148.064,red
165242,lonelyApple,418.026,orange
137891,coolTangerine,353.843,yellow
1453,superMango,483.216,blue
140689,amazingApple,309.493,white
3607,amazingWatemelon,349.653,white
163446,amazingMango,220.431,pink
14223,coolTangerine,340.415,white
49293,superWatemelon,455.317,yellow
52256,coolWatemelon,449.616,blue
163167,superPumpkin,226.703,pink
178379,boringAvocado,476.058,green
166754,boringWatemelon,362.157,green
21356,happyPumpkin,241.78,black
112308,lonelyPumpkin,394.991,black
130229,superWatemelon,491.687,black
185675,boringApple,164.051,pink
106072,sadAvocado,468.833,blue
147907,happyBanana,238.002,purple
6443,superBanana,489.672,green
198201,superAvocado,439.204,red
111382,superApple,323.564,blue
97522,coolAvocado,298.878,blue
112477,lonelyAvocado,427.149,white
71961,coolBanana,395.641,purple
100704,sadTangerine,282.295,white
88665,coolApple,412.994,pink
39700,coolWatemelon,457.951,yellow
113498,happyBanana,347.134,red
158359,coolBanana,331.568,yellow
81791,lonelyBanana,482.961,purple
33809,sadWatemelon,326.539,blue
77964,coolTangerine,379.545,white
4485,lonelyAvocado,321.753,green
26801,lonelyBanana,496.482,blue
179812,boringAvocado,156.186,blue
175732,lonelyBanana,263.933,blue
179792,sadTangerine,478.432,yellow
163084,superApple,374.377,orange
186077,lonelyPumpkin,485.738,red
126827,lonelyBanana,431.106,green
143911,lonelyTangerine,226.32,purple
184778,happyAvocado,490.106,green
196052,lonelyMango,418.474,blue
80800,lonelyMango,317.851,green
49323,happyTangerine,343.289,yellow
125736,sadWatemelon,459.033,yellow
94485,sadTangerine,360.842,white
28220,happyWatemelon,351.62,red
97096,superBanana,294.728,orange
135739,superPumpkin,416.164,purple
156328,amazingBanana,124.403,purple
188391,superPumpkin,193.41,yellow
66477,lonelyAvocado,414.968,green
129778,superAvocado,333.14,blue
35300,superAvocado,285.459,blue
95578,boringTangerine,345.845,pink
141445,happyTangerine,374.407,blue
113930,lonelyAvocado,322.056,orange
132316,lonelyWatemelon,429.305,pink
1428,boringTangerine,282.294,green
72654,coolApple,471.527,blue
125503,happyMango,400.042,orange
80792,lonelyPumpkin,130.947,red
108907,amazingApple,337.387,yellow
190915,amazingMango,305.193,black
72351,lonelyAvocado,341.263,purple
135850,lonelyPumpkin,374.05,red
150945,superWatemelon,360.381,pink
3227,happyPumpkin,378.531,orange
50325,superMango,353.159,purple
74011,lonelyPumpkin,158.911,green
4322,superMango,360.498,black
91306,happyTangerine,421.967,black
